Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
16766,8/12/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,8/13/2026 12:00:00 AM,5:31AM,,18:29:00,LBS    ,1709.000,1709.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,50,0,
16767,8/12/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/13/2026 12:00:00 AM,5:31AM,,18:29:00,LBS    ,5163.000,5163.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16769,8/12/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,8/13/2026 12:00:00 AM,5:31AM,,18:29:00,LBS    ,4040.000,6334.000,-2294.000,Plus Materials                                    ,,263.5700,263.5700,0.0000,,,0,0,
16773,8/12/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/13/2026 12:00:00 AM,5:32AM,,18:28:00,LBS    ,3492.000,3492.000,0.000,Plus Materials                                    ,,419.0400,419.0400,0.0000,,,0,0,
16775,8/12/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/13/2026 12:00:00 AM,5:33AM,,18:27:00,LBS    ,9121.000,9121.000,0.000,Plus Materials                                    ,,836.4800,836.4600,0.0000,,,47,0,
16777,8/12/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/13/2026 12:00:00 AM,5:33AM,,18:27:00,LBS    ,5112.000,5112.000,0.000,Plus Materials                                    ,,408.9600,408.9600,0.0000,,,0,0,
16779,8/12/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/13/2026 12:00:00 AM,5:34AM,,18:26:00,LBS    ,3519.000,4366.000,-847.000,Plus Materials                                    ,,64.5300,64.5400,0.0000,,,1,3,
16783,8/12/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,8/13/2026 12:00:00 AM,5:35AM,,18:25:00,LBS    ,5480.000,5480.000,0.000,Plus Materials                                    ,,657.6000,657.6000,0.0000,,,0,0,
16785,8/12/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,8/13/2026 12:00:00 AM,5:35AM,,18:25:00,LBS    ,5870.000,5870.000,0.000,Plus Materials                                    ,,704.4000,704.4000,0.0000,,,10,0,
16789,8/12/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,8/13/2026 12:00:00 AM,5:36AM,,18:24:00,LBS    ,5572.000,5900.000,-328.000,Plus Materials                                    ,,256.0000,534.6000,278.6000,,,9,2,
16790,8/13/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,8/13/2026 12:00:00 AM,5:14AM,,18:46:00,LBS    ,12099.000,12099.000,0.000,Plus Materials                                    ,,302.4750,302.4800,0.0000,,,11,1,
16791,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,8/14/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,1660.000,3194.000,-1534.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,9,3,
16795,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/14/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,8780.000,8780.000,0.000,Plus Materials                                    ,,702.4000,702.4000,0.0000,,,0,0,
16797,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/14/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,10949.000,10949.000,0.000,Plus Materials                                    ,,875.9200,875.9200,0.0000,,,0,0,
16798,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,8/14/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,4856.000,4856.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,36,0,
16799,8/13/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/14/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,4930.000,4930.000,0.000,Plus Materials                                    ,,394.4000,394.4000,0.0000,,,0,0,
16801,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,8/14/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,7337.000,7337.000,0.000,Plus Materials                                    ,,1430.4257,1430.4100,0.0000,,,12,0,
16805,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/14/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,5020.000,5020.000,0.000,Plus Materials                                    ,,100.4000,100.4000,0.0000,,,28,0,
16807,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/14/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,3672.000,3672.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16809,8/13/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/14/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,3609.000,3609.000,0.000,Plus Materials                                    ,,337.7398,337.7300,0.0000,,,0,0,
16811,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/14/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,8574.000,8547.000,27.000,Plus Materials                                    ,,2306.7390,2306.7400,0.0000,,,6,7,
16815,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,8/14/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4005.000,4005.000,0.000,Plus Materials                                    ,,320.4000,320.4000,0.0000,,,0,0,
16817,8/13/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,8/14/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,5740.000,5740.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,46,0,
16821,8/13/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,8/14/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,7728.000,8920.000,-1192.000,Plus Materials                                    ,,421.5500,807.9500,386.4000,,,24,5,
16827,8/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/16/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,11038.000,11038.000,0.000,Plus Materials                                    ,,220.7600,220.7600,0.0000,,,12,0,
16829,8/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/16/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,12128.000,12128.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,43,0,
16830,8/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,8/16/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,6534.000,6534.000,0.000,Plus Materials                                    ,,65.3400,65.3400,0.0000,,,36,0,
16831,8/14/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/16/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,6060.000,6060.000,0.000,Plus Materials                                    ,,121.2000,121.2000,0.0000,,,28,0,
16837,8/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/16/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,4710.000,4710.000,0.000,Plus Materials                                    ,,94.2000,94.2000,0.0000,,,17,0,
16839,8/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/16/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,7862.000,7862.000,0.000,Plus Materials                                    ,,157.2400,157.2400,0.0000,,,16,0,
16841,8/14/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/16/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,4750.000,4750.000,0.000,Plus Materials                                    ,,95.0000,95.0000,0.0000,,,0,0,
16843,8/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/16/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,5603.000,5603.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,5,
16847,8/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,8/16/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4484.000,4484.000,0.000,Plus Materials                                    ,,89.6800,89.6800,0.0000,,,0,0,
16849,8/14/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,8/16/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4223.000,4223.000,0.000,Plus Materials                                    ,,84.4600,84.4600,0.0000,,,0,0,
16853,8/14/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,8/16/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,4868.000,7689.000,-2821.000,Plus Materials                                    ,,237.5800,480.9800,243.4000,,,11,4,
16858,8/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/18/2026 12:00:00 AM,1:44PM,,10:16:00,LBS    ,7572.000,7572.000,0.000,Plus Materials                                    ,,908.6400,908.6400,0.0000,,,200,0,
16860,8/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/18/2026 12:00:00 AM,1:44PM,,10:16:00,LBS    ,10419.000,10419.000,0.000,Plus Materials                                    ,,1250.2800,1250.2800,0.0000,,,0,0,
16868,8/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/18/2026 12:00:00 AM,1:46PM,,10:14:00,LBS    ,4348.000,4348.000,0.000,Plus Materials                                    ,,521.7600,521.7600,0.0000,,,0,0,
16870,8/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/18/2026 12:00:00 AM,1:46PM,,10:14:00,LBS    ,10301.000,10301.000,0.000,Plus Materials                                    ,,596.2200,596.2300,0.0000,,,12,0,
16872,8/17/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/18/2026 12:00:00 AM,1:47PM,,10:13:00,LBS    ,5704.000,5704.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16874,8/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/18/2026 12:00:00 AM,1:47PM,,10:13:00,LBS    ,11764.000,11764.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,26,10,
16878,8/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,8/18/2026 12:00:00 AM,1:48PM,,10:12:00,LBS    ,3282.000,3282.000,0.000,Plus Materials                                    ,,393.8400,393.8400,0.0000,,,195,0,
16881,8/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,8/18/2026 12:00:00 AM,1:49PM,,10:11:00,LBS    ,4655.000,4655.000,0.000,Plus Materials                                    ,,558.6000,558.6000,0.0000,,,12,0,
16885,8/17/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,8/18/2026 12:00:00 AM,1:50PM,,10:10:00,LBS    ,1931.000,2212.000,-281.000,Plus Materials                                    ,,91.6800,188.2300,96.5500,,,6,1,
16886,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,8/19/2026 12:00:00 AM,5:43AM,,18:17:00,LBS    ,924.000,4663.000,-3739.000,Plus Materials                                    ,,5.9200,5.9100,0.0000,,,10,4,
16890,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/19/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,5892.000,5892.000,0.000,Plus Materials                                    ,,707.0400,707.0400,0.0000,,,0,0,
16891,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,8/19/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,1491.000,1491.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16892,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/19/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,6518.000,6518.000,0.000,Plus Materials                                    ,,214.5400,214.5900,0.0000,,,0,0,
16894,8/18/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/19/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,2281.000,2281.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,6,0,
16896,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,8/19/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,1305.000,2300.000,-995.000,Plus Materials                                    ,,13.6400,13.6400,0.0000,,,0,0,
16900,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/19/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,6860.000,6860.000,0.000,Plus Materials                                    ,,137.2000,137.2000,0.0000,,,0,0,
16902,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/19/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,9049.000,9049.000,0.000,Plus Materials                                    ,,180.9800,180.9800,0.0000,,,0,0,
16904,8/18/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/19/2026 12:00:00 AM,5:46AM,,18:14:00,LBS    ,1146.000,1146.000,0.000,Plus Materials                                    ,,60.2020,60.2000,0.0000,,,6,0,
16906,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/19/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,2641.000,6902.000,-4261.000,Plus Materials                                    ,,478.3300,478.3200,0.0000,,,0,6,
16910,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,8/19/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,4646.000,4646.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16912,8/18/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,8/19/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,4620.000,4620.000,0.000,Plus Materials                                    ,,92.4000,92.4000,0.0000,,,0,0,
16917,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,8/20/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,1774.000,4760.000,-2986.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,5,4,
16921,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/20/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,8208.000,8208.000,0.000,Plus Materials                                    ,,164.1600,164.1600,0.0000,,,35,0,
16922,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,8/20/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,1875.000,1875.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,26,0,
16923,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/20/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,3150.000,3150.000,0.000,Plus Materials                                    ,,63.0000,63.0000,0.0000,,,0,0,
16925,8/19/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/20/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,4833.000,4833.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16927,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,8/20/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,2611.000,3675.000,-1064.000,Plus Materials                                    ,,150.7700,150.7700,0.0000,,,0,0,
16931,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/20/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,2466.000,2466.000,0.000,Plus Materials                                    ,,121.0977,121.1000,0.0000,,,6,0,
16933,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/20/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,6526.000,6526.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16935,8/19/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/20/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,2802.000,2802.000,0.000,Plus Materials                                    ,,56.0400,56.0400,0.0000,,,0,0,
16937,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/20/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,9498.000,10647.000,-1149.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,9,
16941,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,8/20/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,4662.000,4662.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16943,8/19/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,8/20/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,5644.000,5644.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16947,8/19/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,8/20/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,710.000,4980.000,-4270.000,Plus Materials                                    ,,-28.4000,-26.6200,1.7800,,,1,3,
16948,8/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,8/21/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,1000.000,3598.000,-2598.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,5,3,
16952,8/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/21/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,6852.000,6852.000,0.000,Plus Materials                                    ,,137.0400,137.0400,0.0000,,,27,0,
16954,8/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/21/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,6331.000,6331.000,0.000,Plus Materials                                    ,,316.5500,316.5500,0.0000,,,48,0,
16956,8/20/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/21/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,4487.000,4487.000,0.000,Plus Materials                                    ,,89.7400,89.7400,0.0000,,,0,0,
16958,8/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,8/21/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,3395.000,3395.000,0.000,Plus Materials                                    ,,-201.6310,-201.6300,0.0000,,,50,0,
16962,8/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/21/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,4269.000,4269.000,0.000,Plus Materials                                    ,,85.3800,85.3800,0.0000,,,13,0,
16964,8/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/21/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,7898.000,7898.000,0.000,Plus Materials                                    ,,157.9600,157.9600,0.0000,,,0,0,
16966,8/20/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/21/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,3216.000,3216.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16968,8/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/21/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,7386.000,8934.000,-1548.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,5,
16972,8/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,8/21/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,4350.000,4350.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16974,8/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,8/21/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,3346.000,3346.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16979,8/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,8/24/2026 12:00:00 AM,5:42AM,,18:18:00,LBS    ,1166.000,3605.000,-2439.000,Plus Materials                                    ,,9.0100,9.0100,0.0000,,,5,3,
16983,8/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/24/2026 12:00:00 AM,5:43AM,,18:17:00,LBS    ,5276.000,5276.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16984,8/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,8/24/2026 12:00:00 AM,5:43AM,,18:17:00,LBS    ,2392.000,2392.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,26,0,
16985,8/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,8/24/2026 12:00:00 AM,5:43AM,,18:17:00,LBS    ,7498.000,7498.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
16987,8/21/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,8/24/2026 12:00:00 AM,5:43AM,,18:17:00,LBS    ,2836.000,2836.000,0.000,Plus Materials                                    ,,295.4290,295.4300,0.0000,,,0,0,
16989,8/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,8/24/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,6580.000,7088.000,-508.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,52,0,
16993,8/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,8/24/2026 12:00:00 AM,5:44AM,,18:16:00,LBS    ,5195.000,5195.000,0.000,Plus Materials                                    ,,103.9000,103.9000,0.0000,,,10,0,
16995,8/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,8/24/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,7188.000,7188.000,0.000,Plus Materials                                    ,,143.7600,143.7600,0.0000,,,0,0,
16997,8/21/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,8/24/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,3693.000,3693.000,0.000,Plus Materials                                    ,,322.5320,322.5300,0.0000,,,35,0,
16999,8/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (3RD SHIFT),Posted,8/24/2026 12:00:00 AM,5:45AM,,18:15:00,LBS    ,9369.000,9369.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,6,
17005,8/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,8/24/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,10153.000,10153.000,0.000,Plus Materials                                    ,,-710.7100,-710.7100,0.0000,,,11,0,
17009,8/21/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,8/24/2026 12:00:00 AM,5:47AM,,18:13:00,LBS    ,6327.000,7973.000,-1646.000,Plus Materials                                    ,,327.2600,453.8000,126.5400,,,22,3,
17010,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,8/28/2026 12:00:00 AM,5:02AM,3:11PM,10:09:00,LBS    ,26793.000,26770.000,23.000,Plus Materials                                    ,,975.5800,975.5700,0.0000,,,76,8,
17014,8/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,8/28/2026 12:00:00 AM,5:03AM,3:30PM,10:27:00,LBS    ,35836.000,35827.000,9.000,Plus Materials                                    ,,2657.4000,2657.4200,0.0000,,,3,0,
